,customer_no,location
4837,633,drinks
4838,633,fruit
4839,633,dairy
4840,633,dairy
4841,633,dairy
4842,633,dairy
4843,633,dairy
4844,633,dairy
4845,633,dairy
4846,633,fruit
4847,633,checkout
4848,634,dairy
4849,634,dairy
4850,634,dairy
4851,634,fruit
4852,634,checkout
4853,635,dairy
4854,635,dairy
4855,635,dairy
4856,635,dairy
4857,635,dairy
4858,635,dairy
4859,635,dairy
4860,635,dairy
4861,635,dairy
4862,635,checkout
4863,636,spices
4864,636,spices
4865,636,spices
4866,636,fruit
4867,636,checkout
4868,637,dairy
4869,637,checkout
4870,638,fruit
4871,638,drinks
4872,638,fruit
4873,638,fruit
4874,638,fruit
4875,638,fruit
4876,638,fruit
4877,638,checkout
4878,639,fruit
4879,639,checkout
4880,640,fruit
4881,640,drinks
4882,640,drinks
4883,640,checkout
4884,641,spices
4885,641,checkout
4886,642,drinks
4887,642,drinks
4888,642,checkout
4889,643,spices
4890,643,dairy
4891,643,dairy
4892,643,dairy
4893,643,dairy
4894,643,dairy
4895,643,dairy
4896,643,dairy
4897,643,dairy
4898,643,checkout
4899,644,spices
4900,644,spices
4901,644,spices
4902,644,drinks
4903,644,checkout
4904,645,fruit
4905,645,drinks
4906,645,drinks
4907,645,drinks
4908,645,drinks
4909,645,drinks
4910,645,drinks
4911,645,drinks
4912,645,spices
4913,645,spices
4914,645,checkout
4915,646,spices
4916,646,spices
4917,646,fruit
4918,646,fruit
4919,646,drinks
4920,646,drinks
4921,646,checkout
4922,647,spices
4923,647,checkout
4924,648,spices
4925,648,dairy
4926,648,fruit
4927,648,fruit
4928,648,fruit
4929,648,drinks
4930,648,checkout
4931,649,fruit
4932,649,checkout
4933,650,fruit
4934,650,checkout
4935,651,dairy
4936,651,dairy
4937,651,checkout
4938,652,drinks
4939,652,checkout
4940,653,fruit
4941,653,fruit
4942,653,fruit
4943,653,fruit
4944,653,fruit
4945,653,checkout
4946,654,fruit
4947,654,fruit
4948,654,fruit
4949,654,dairy
4950,654,dairy
4951,654,dairy
4952,654,dairy
4953,654,dairy
4954,654,dairy
4955,654,dairy
4956,654,dairy
4957,654,dairy
4958,654,dairy
4959,654,dairy
4960,654,checkout
4961,655,dairy
4962,655,dairy
4963,655,drinks
4964,655,drinks
4965,655,checkout
4966,656,dairy
4967,656,dairy
4968,656,dairy
4969,656,dairy
4970,656,spices
4971,656,drinks
4972,656,drinks
4973,656,drinks
4974,656,drinks
4975,656,drinks
4976,656,spices
4977,656,spices
4978,656,checkout
4979,657,dairy
4980,657,dairy
4981,657,dairy
4982,657,dairy
4983,657,fruit
4984,657,checkout
4985,658,spices
4986,658,spices
4987,658,drinks
4988,658,spices
4989,658,dairy
4990,658,checkout
4991,659,dairy
4992,659,dairy
4993,659,checkout
4994,660,fruit
4995,660,fruit
4996,660,checkout
4997,661,fruit
4998,661,checkout
4999,662,fruit
5000,662,fruit
5001,662,dairy
5002,662,dairy
5003,662,spices
5004,662,fruit
5005,662,fruit
5006,662,fruit
5007,662,checkout
5008,663,fruit
5009,663,dairy
5010,663,fruit
5011,663,fruit
5012,663,fruit
5013,663,fruit
5014,663,checkout
5015,664,fruit
5016,664,fruit
5017,664,fruit
5018,664,fruit
5019,664,fruit
5020,664,checkout
5021,665,spices
5022,665,checkout
5023,666,dairy
5024,666,drinks
5025,666,fruit
5026,666,fruit
5027,666,fruit
5028,666,fruit
5029,666,fruit
5030,666,fruit
5031,666,fruit
5032,666,fruit
5033,666,fruit
5034,666,fruit
5035,666,fruit
5036,666,fruit
5037,666,fruit
5038,666,dairy
5039,666,dairy
5040,666,dairy
5041,666,spices
5042,666,fruit
5043,666,fruit
5044,666,fruit
5045,666,dairy
5046,666,dairy
5047,666,dairy
5048,666,dairy
5049,666,dairy
5050,666,dairy
5051,666,dairy
5052,666,dairy
5053,666,dairy
5054,666,dairy
5055,666,dairy
5056,666,dairy
5057,666,dairy
5058,666,dairy
5059,666,drinks
5060,666,drinks
5061,666,drinks
5062,666,drinks
5063,666,spices
5064,666,dairy
5065,666,dairy
5066,666,dairy
5067,666,dairy
5068,666,drinks
5069,666,fruit
5070,666,fruit
5071,666,fruit
5072,666,fruit
5073,666,fruit
5074,666,checkout
5075,667,fruit
5076,667,fruit
5077,667,drinks
5078,667,checkout
5079,668,spices
5080,668,spices
5081,668,spices
5082,668,checkout
5083,669,fruit
5084,669,fruit
5085,669,fruit
5086,669,fruit
5087,669,spices
5088,669,fruit
5089,669,fruit
5090,669,dairy
5091,669,dairy
5092,669,dairy
5093,669,dairy
5094,669,dairy
5095,669,dairy
5096,669,dairy
5097,669,dairy
5098,669,spices
5099,669,checkout
5100,670,dairy
5101,670,dairy
5102,670,dairy
5103,670,dairy
5104,670,dairy
5105,670,dairy
5106,670,dairy
5107,670,dairy
5108,670,dairy
5109,670,checkout
5110,671,dairy
5111,671,dairy
5112,671,fruit
5113,671,checkout
5114,672,drinks
5115,672,checkout
5116,673,drinks
5117,673,drinks
5118,673,drinks
5119,673,spices
5120,673,spices
5121,673,spices
5122,673,spices
5123,673,spices
5124,673,dairy
5125,673,checkout
5126,674,dairy
5127,674,dairy
5128,674,checkout
5129,675,fruit
5130,675,fruit
5131,675,fruit
5132,675,drinks
5133,675,drinks
5134,675,checkout
5135,676,spices
5136,676,dairy
5137,676,dairy
5138,676,dairy
5139,676,dairy
5140,676,dairy
5141,676,checkout
5142,677,dairy
5143,677,dairy
5144,677,dairy
5145,677,dairy
5146,677,dairy
5147,677,dairy
5148,677,dairy
5149,677,checkout
5150,678,spices
5151,678,drinks
5152,678,drinks
5153,678,drinks
5154,678,checkout
5155,679,dairy
5156,679,dairy
5157,679,dairy
5158,679,dairy
5159,679,dairy
5160,679,fruit
5161,679,fruit
5162,679,checkout
5163,680,fruit
5164,680,fruit
5165,680,fruit
5166,680,spices
5167,680,dairy
5168,680,dairy
5169,680,checkout
5170,681,dairy
5171,681,dairy
5172,681,checkout
5173,682,dairy
5174,682,dairy
5175,682,dairy
5176,682,fruit
5177,682,dairy
5178,682,fruit
5179,682,fruit
5180,682,drinks
5181,682,drinks
5182,682,drinks
5183,682,drinks
5184,682,drinks
5185,682,drinks
5186,682,checkout
5187,683,dairy
5188,683,checkout
5189,684,fruit
5190,684,checkout
5191,685,dairy
5192,685,dairy
5193,685,dairy
5194,685,dairy
5195,685,dairy
5196,685,dairy
5197,685,dairy
5198,685,dairy
5199,685,dairy
5200,685,dairy
5201,685,drinks
5202,685,checkout
5203,686,dairy
5204,686,checkout
5205,687,dairy
5206,687,checkout
5207,688,spices
5208,688,fruit
5209,688,spices
5210,688,dairy
5211,688,dairy
5212,688,dairy
5213,688,dairy
5214,688,dairy
5215,688,dairy
5216,688,dairy
5217,688,dairy
5218,688,dairy
5219,688,dairy
5220,688,dairy
5221,688,dairy
5222,688,dairy
5223,688,spices
5224,688,spices
5225,688,dairy
5226,688,dairy
5227,688,dairy
5228,688,checkout
5229,689,dairy
5230,689,dairy
5231,689,dairy
5232,689,dairy
5233,689,dairy
5234,689,dairy
5235,689,dairy
5236,689,spices
5237,689,spices
5238,689,spices
5239,689,dairy
5240,689,dairy
5241,689,dairy
5242,689,dairy
5243,689,drinks
5244,689,checkout
5245,690,fruit
5246,690,fruit
5247,690,fruit
5248,690,checkout
5249,691,dairy
5250,691,dairy
5251,691,dairy
5252,691,dairy
5253,691,dairy
5254,691,dairy
5255,691,dairy
5256,691,dairy
5257,691,dairy
5258,691,dairy
5259,691,dairy
5260,691,fruit
5261,691,checkout
5262,692,spices
5263,692,dairy
5264,692,dairy
5265,692,fruit
5266,692,fruit
5267,692,spices
5268,692,checkout
5269,693,fruit
5270,693,checkout
5271,694,drinks
5272,694,spices
5273,694,dairy
5274,694,dairy
5275,694,fruit
5276,694,fruit
5277,694,checkout
5278,695,fruit
5279,695,fruit
5280,695,fruit
5281,695,fruit
5282,695,fruit
5283,695,fruit
5284,695,fruit
5285,695,fruit
5286,695,spices
5287,695,drinks
5288,695,fruit
5289,695,dairy
5290,695,dairy
5291,695,dairy
5292,695,fruit
5293,695,checkout
5294,696,spices
5295,696,spices
5296,696,spices
5297,696,dairy
5298,696,spices
5299,696,drinks
5300,696,drinks
5301,696,checkout
5302,697,spices
5303,697,dairy
5304,697,fruit
5305,697,checkout
5306,698,dairy
5307,698,dairy
5308,698,dairy
5309,698,dairy
5310,698,spices
5311,698,spices
5312,698,fruit
5313,698,drinks
5314,698,drinks
5315,698,drinks
5316,698,checkout
5317,699,dairy
5318,699,drinks
5319,699,fruit
5320,699,fruit
5321,699,fruit
5322,699,dairy
5323,699,dairy
5324,699,dairy
5325,699,dairy
5326,699,dairy
5327,699,dairy
5328,699,dairy
5329,699,fruit
5330,699,checkout
5331,700,spices
5332,700,checkout
5333,701,fruit
5334,701,fruit
5335,701,fruit
5336,701,drinks
5337,701,drinks
5338,701,drinks
5339,701,checkout
5340,702,fruit
5341,702,spices
5342,702,dairy
5343,702,checkout
5344,703,dairy
5345,703,dairy
5346,703,checkout
5347,704,dairy
5348,704,drinks
5349,704,spices
5350,704,drinks
5351,704,checkout
5352,705,spices
5353,705,fruit
5354,705,checkout
5355,706,dairy
5356,706,dairy
5357,706,fruit
5358,706,fruit
5359,706,fruit
5360,706,fruit
5361,706,fruit
5362,706,fruit
5363,706,fruit
5364,706,fruit
5365,706,checkout
5366,707,drinks
5367,707,checkout
5368,708,spices
5369,708,checkout
5370,709,dairy
5371,709,dairy
5372,709,dairy
5373,709,dairy
5374,709,dairy
5375,709,spices
5376,709,spices
5377,709,spices
5378,709,spices
5379,709,spices
5380,709,dairy
5381,709,dairy
5382,709,checkout
5383,710,drinks
5384,710,drinks
5385,710,drinks
5386,710,drinks
5387,710,drinks
5388,710,drinks
5389,710,drinks
5390,710,dairy
5391,710,drinks
5392,710,fruit
5393,710,fruit
5394,710,fruit
5395,710,checkout
5396,711,dairy
5397,711,dairy
5398,711,dairy
5399,711,dairy
5400,711,dairy
5401,711,dairy
5402,711,spices
5403,711,drinks
5404,711,checkout
5405,712,spices
5406,712,spices
5407,712,drinks
5408,712,drinks
5409,712,drinks
5410,712,checkout
5411,713,fruit
5412,713,fruit
5413,713,drinks
5414,713,drinks
5415,713,drinks
5416,713,drinks
5417,713,drinks
5418,713,drinks
5419,713,checkout
5420,714,spices
5421,714,spices
5422,714,spices
5423,714,spices
5424,714,dairy
5425,714,dairy
5426,714,dairy
5427,714,dairy
5428,714,dairy
5429,714,drinks
5430,714,checkout
5431,715,spices
5432,715,drinks
5433,715,fruit
5434,715,fruit
5435,715,fruit
5436,715,fruit
5437,715,checkout
5438,716,fruit
5439,716,fruit
5440,716,checkout
5441,717,dairy
5442,717,dairy
5443,717,checkout
5444,718,spices
5445,718,spices
5446,718,fruit
5447,718,checkout
5448,719,spices
5449,719,spices
5450,719,spices
5451,719,drinks
5452,719,spices
5453,719,drinks
5454,719,spices
5455,719,checkout
5456,720,spices
5457,720,drinks
5458,720,fruit
5459,720,dairy
5460,720,dairy
5461,720,fruit
5462,720,dairy
5463,720,dairy
5464,720,dairy
5465,720,dairy
5466,720,dairy
5467,720,dairy
5468,720,dairy
5469,720,dairy
5470,720,dairy
5471,720,dairy
5472,720,dairy
5473,720,dairy
5474,720,dairy
5475,720,dairy
5476,720,dairy
5477,720,dairy
5478,720,dairy
5479,720,dairy
5480,720,dairy
5481,720,dairy
5482,720,dairy
5483,720,dairy
5484,720,dairy
5485,720,checkout
5486,721,fruit
5487,721,fruit
5488,721,spices
5489,721,drinks
5490,721,drinks
5491,721,checkout
5492,722,fruit
5493,722,fruit
5494,722,fruit
5495,722,spices
5496,722,checkout
5497,723,dairy
5498,723,drinks
5499,723,spices
5500,723,dairy
5501,723,spices
5502,723,spices
5503,723,spices
5504,723,spices
5505,723,spices
5506,723,spices
5507,723,spices
5508,723,spices
5509,723,spices
5510,723,drinks
5511,723,drinks
5512,723,drinks
5513,723,drinks
5514,723,drinks
5515,723,drinks
5516,723,drinks
5517,723,drinks
5518,723,drinks
5519,723,checkout
5520,724,fruit
5521,724,fruit
5522,724,fruit
5523,724,fruit
5524,724,fruit
5525,724,spices
5526,724,fruit
5527,724,fruit
5528,724,fruit
5529,724,fruit
5530,724,drinks
5531,724,drinks
5532,724,drinks
5533,724,drinks
5534,724,fruit
5535,724,checkout
5536,725,dairy
5537,725,dairy
5538,725,dairy
5539,725,dairy
5540,725,dairy
5541,725,checkout
5542,726,dairy
5543,726,dairy
5544,726,dairy
5545,726,fruit
5546,726,fruit
5547,726,fruit
5548,726,fruit
5549,726,checkout
5550,727,spices
5551,727,spices
5552,727,spices
5553,727,spices
5554,727,spices
5555,727,spices
5556,727,dairy
5557,727,spices
5558,727,checkout
5559,728,fruit
5560,728,checkout
5561,729,drinks
5562,729,fruit
5563,729,fruit
5564,729,dairy
5565,729,dairy
5566,729,dairy
5567,729,fruit
5568,729,checkout
5569,730,spices
5570,730,spices
5571,730,dairy
5572,730,checkout
5573,731,fruit
5574,731,fruit
5575,731,fruit
5576,731,fruit
5577,731,fruit
5578,731,fruit
5579,731,fruit
5580,731,checkout
5581,732,dairy
5582,732,drinks
5583,732,drinks
5584,732,drinks
5585,732,drinks
5586,732,drinks
5587,732,drinks
5588,732,spices
5589,732,fruit
5590,732,fruit
5591,732,fruit
5592,732,checkout
5593,733,fruit
5594,733,checkout
5595,734,dairy
5596,734,dairy
5597,734,dairy
5598,734,dairy
5599,734,dairy
5600,734,dairy
5601,734,drinks
5602,734,drinks
5603,734,checkout
5604,735,dairy
5605,735,checkout
5606,736,dairy
5607,736,dairy
5608,736,dairy
5609,736,dairy
5610,736,dairy
5611,736,dairy
5612,736,dairy
5613,736,dairy
5614,736,dairy
5615,736,drinks
5616,736,drinks
5617,736,drinks
5618,736,spices
5619,736,spices
5620,736,dairy
5621,736,checkout
5622,737,fruit
5623,737,fruit
5624,737,checkout
5625,738,dairy
5626,738,dairy
5627,738,checkout
5628,739,fruit
5629,739,checkout
5630,740,fruit
5631,740,fruit
5632,740,fruit
5633,740,fruit
5634,740,fruit
5635,740,fruit
5636,740,fruit
5637,740,checkout
5638,741,fruit
5639,741,fruit
5640,741,spices
5641,741,drinks
5642,741,checkout
5643,742,spices
5644,742,dairy
5645,742,dairy
5646,742,dairy
5647,742,dairy
5648,742,dairy
5649,742,dairy
5650,742,checkout
5651,743,dairy
5652,743,dairy
5653,743,dairy
5654,743,fruit
5655,743,fruit
5656,743,fruit
5657,743,fruit
5658,743,dairy
5659,743,dairy
5660,743,dairy
5661,743,dairy
5662,743,dairy
5663,743,dairy
5664,743,dairy
5665,743,dairy
5666,743,dairy
5667,743,dairy
5668,743,dairy
5669,743,checkout
5670,744,dairy
5671,744,dairy
5672,744,dairy
5673,744,dairy
5674,744,dairy
5675,744,checkout
5676,745,drinks
5677,745,drinks
5678,745,drinks
5679,745,checkout
5680,746,fruit
5681,746,fruit
5682,746,spices
5683,746,spices
5684,746,checkout
5685,747,spices
5686,747,drinks
5687,747,drinks
5688,747,drinks
5689,747,drinks
5690,747,checkout
5691,748,fruit
5692,748,fruit
5693,748,fruit
5694,748,fruit
5695,748,fruit
5696,748,fruit
5697,748,dairy
5698,748,dairy
5699,748,dairy
5700,748,dairy
5701,748,dairy
5702,748,dairy
5703,748,checkout
5704,749,spices
5705,749,drinks
5706,749,drinks
5707,749,drinks
5708,749,checkout
5709,750,dairy
5710,750,dairy
5711,750,checkout
5712,751,drinks
5713,751,fruit
5714,751,fruit
5715,751,fruit
5716,751,dairy
5717,751,dairy
5718,751,spices
5719,751,spices
5720,751,drinks
5721,751,drinks
5722,751,checkout
5723,752,fruit
5724,752,fruit
5725,752,fruit
5726,752,fruit
5727,752,fruit
5728,752,fruit
5729,752,dairy
5730,752,fruit
5731,752,fruit
5732,752,fruit
5733,752,fruit
5734,752,fruit
5735,752,fruit
5736,752,dairy
5737,752,dairy
5738,752,dairy
5739,752,dairy
5740,752,drinks
5741,752,drinks
5742,752,fruit
5743,752,fruit
5744,752,checkout
5745,753,dairy
5746,753,dairy
5747,753,fruit
5748,753,fruit
5749,753,fruit
5750,753,fruit
5751,753,checkout
5752,754,dairy
5753,754,dairy
5754,754,dairy
5755,754,dairy
5756,754,spices
5757,754,drinks
5758,754,drinks
5759,754,spices
5760,754,spices
5761,754,fruit
5762,754,fruit
5763,754,checkout
5764,755,spices
5765,755,spices
5766,755,fruit
5767,755,fruit
5768,755,fruit
5769,755,checkout
5770,756,dairy
5771,756,dairy
5772,756,dairy
5773,756,dairy
5774,756,dairy
5775,756,checkout
5776,757,fruit
5777,757,fruit
5778,757,fruit
5779,757,fruit
5780,757,fruit
5781,757,fruit
5782,757,checkout
5783,758,dairy
5784,758,dairy
5785,758,dairy
5786,758,checkout
5787,759,drinks
5788,759,drinks
5789,759,fruit
5790,759,checkout
5791,760,fruit
5792,760,fruit
5793,760,fruit
5794,760,dairy
5795,760,dairy
5796,760,dairy
5797,760,dairy
5798,760,dairy
5799,760,dairy
5800,760,dairy
5801,760,dairy
5802,760,dairy
5803,760,dairy
5804,760,dairy
5805,760,drinks
5806,760,spices
5807,760,fruit
5808,760,fruit
5809,760,drinks
5810,760,spices
5811,760,drinks
5812,760,checkout
5813,761,spices
5814,761,spices
5815,761,spices
5816,761,spices
5817,761,spices
5818,761,dairy
5819,761,checkout
5820,762,spices
5821,762,drinks
5822,762,spices
5823,762,spices
5824,762,dairy
5825,762,dairy
5826,762,dairy
5827,762,dairy
5828,762,dairy
5829,762,drinks
5830,762,spices
5831,762,dairy
5832,762,dairy
5833,762,drinks
5834,762,fruit
5835,762,fruit
5836,762,fruit
5837,762,fruit
5838,762,fruit
5839,762,dairy
5840,762,spices
5841,762,checkout
5842,763,spices
5843,763,fruit
5844,763,fruit
5845,763,dairy
5846,763,fruit
5847,763,fruit
5848,763,fruit
5849,763,fruit
5850,763,fruit
5851,763,drinks
5852,763,drinks
5853,763,drinks
5854,763,drinks
5855,763,checkout
5856,764,fruit
5857,764,fruit
5858,764,fruit
5859,764,fruit
5860,764,checkout
5861,765,dairy
5862,765,dairy
5863,765,dairy
5864,765,drinks
5865,765,drinks
5866,765,fruit
5867,765,fruit
5868,765,fruit
5869,765,checkout
5870,766,drinks
5871,766,checkout
5872,767,fruit
5873,767,fruit
5874,767,spices
5875,767,dairy
5876,767,dairy
5877,767,dairy
5878,767,dairy
5879,767,dairy
5880,767,dairy
5881,767,dairy
5882,767,dairy
5883,767,dairy
5884,767,dairy
5885,767,dairy
5886,767,dairy
5887,767,spices
5888,767,fruit
5889,767,fruit
5890,767,fruit
5891,767,fruit
5892,767,spices
5893,767,fruit
5894,767,fruit
5895,767,spices
5896,767,dairy
5897,767,dairy
5898,767,dairy
5899,767,dairy
5900,767,dairy
5901,767,dairy
5902,767,dairy
5903,767,checkout
5904,768,fruit
5905,768,checkout
5906,769,dairy
5907,769,dairy
5908,769,dairy
5909,769,dairy
5910,769,dairy
5911,769,drinks
5912,769,fruit
5913,769,spices
5914,769,spices
5915,769,checkout
5916,770,dairy
5917,770,dairy
5918,770,dairy
5919,770,dairy
5920,770,spices
5921,770,dairy
5922,770,fruit
5923,770,fruit
5924,770,checkout
5925,771,fruit
5926,771,fruit
5927,771,checkout
5928,772,fruit
5929,772,fruit
5930,772,fruit
5931,772,drinks
5932,772,drinks
5933,772,drinks
5934,772,drinks
5935,772,fruit
5936,772,fruit
5937,772,fruit
5938,772,fruit
5939,772,dairy
5940,772,dairy
5941,772,dairy
5942,772,fruit
5943,772,fruit
5944,772,fruit
5945,772,fruit
5946,772,fruit
5947,772,checkout
5948,773,fruit
5949,773,checkout
5950,774,fruit
5951,774,fruit
5952,774,fruit
5953,774,fruit
5954,774,fruit
5955,774,fruit
5956,774,checkout
5957,775,fruit
5958,775,fruit
5959,775,fruit
5960,775,fruit
5961,775,fruit
5962,775,checkout
5963,776,fruit
5964,776,fruit
5965,776,spices
5966,776,drinks
5967,776,drinks
5968,776,checkout
5969,777,fruit
5970,777,checkout
5971,778,dairy
5972,778,dairy
5973,778,dairy
5974,778,dairy
5975,778,dairy
5976,778,spices
5977,778,drinks
5978,778,drinks
5979,778,drinks
5980,778,drinks
5981,778,drinks
5982,778,checkout
5983,779,fruit
5984,779,checkout
5985,780,dairy
5986,780,dairy
5987,780,spices
5988,780,drinks
5989,780,checkout
5990,781,fruit
5991,781,fruit
5992,781,fruit
5993,781,fruit
5994,781,fruit
5995,781,dairy
5996,781,dairy
5997,781,checkout
5998,782,fruit
5999,782,checkout
6000,783,dairy
6001,783,dairy
6002,783,fruit
6003,783,fruit
6004,783,fruit
6005,783,dairy
6006,783,spices
6007,783,dairy
6008,783,dairy
6009,783,dairy
6010,783,dairy
6011,783,fruit
6012,783,fruit
6013,783,spices
6014,783,spices
6015,783,checkout
6016,784,spices
6017,784,dairy
6018,784,dairy
6019,784,fruit
6020,784,fruit
6021,784,fruit
6022,784,fruit
6023,784,fruit
6024,784,dairy
6025,784,dairy
6026,784,dairy
6027,784,fruit
6028,784,fruit
6029,784,drinks
6030,784,drinks
6031,784,spices
6032,784,fruit
6033,784,spices
6034,784,spices
6035,784,checkout
6036,785,spices
6037,785,drinks
6038,785,checkout
6039,786,dairy
6040,786,dairy
6041,786,dairy
6042,786,dairy
6043,786,dairy
6044,786,dairy
6045,786,dairy
6046,786,spices
6047,786,spices
6048,786,dairy
6049,786,dairy
6050,786,dairy
6051,786,dairy
6052,786,dairy
6053,786,dairy
6054,786,dairy
6055,786,dairy
6056,786,drinks
6057,786,fruit
6058,786,fruit
6059,786,fruit
6060,786,checkout
6061,787,fruit
6062,787,checkout
6063,788,dairy
6064,788,dairy
6065,788,dairy
6066,788,spices
6067,788,fruit
6068,788,fruit
6069,788,fruit
6070,788,dairy
6071,788,dairy
6072,788,dairy
6073,788,dairy
6074,788,dairy
6075,788,dairy
6076,788,dairy
6077,788,dairy
6078,788,dairy
6079,788,dairy
6080,788,dairy
6081,788,checkout
6082,789,dairy
6083,789,dairy
6084,789,dairy
6085,789,dairy
6086,789,dairy
6087,789,fruit
6088,789,checkout
6089,790,fruit
6090,790,checkout
6091,791,fruit
6092,791,fruit
6093,791,fruit
6094,791,checkout
6095,792,dairy
6096,792,spices
6097,792,drinks
6098,792,drinks
6099,792,checkout
6100,793,fruit
6101,793,fruit
6102,793,fruit
6103,793,fruit
6104,793,fruit
6105,793,checkout
6106,794,fruit
6107,794,fruit
6108,794,dairy
6109,794,fruit
6110,794,checkout
6111,795,spices
6112,795,fruit
6113,795,checkout
6114,796,fruit
6115,796,drinks
6116,796,spices
6117,796,spices
6118,796,drinks
6119,796,spices
6120,796,spices
6121,796,checkout
6122,797,dairy
6123,797,dairy
6124,797,fruit
6125,797,fruit
6126,797,checkout
6127,798,dairy
6128,798,dairy
6129,798,dairy
6130,798,dairy
6131,798,dairy
6132,798,dairy
6133,798,dairy
6134,798,fruit
6135,798,fruit
6136,798,fruit
6137,798,fruit
6138,798,dairy
6139,798,dairy
6140,798,dairy
6141,798,dairy
6142,798,dairy
6143,798,dairy
6144,798,dairy
6145,798,spices
6146,798,drinks
6147,798,checkout
6148,799,fruit
6149,799,drinks
6150,799,drinks
6151,799,checkout
6152,800,dairy
6153,800,dairy
6154,800,dairy
6155,800,dairy
6156,800,dairy
6157,800,dairy
6158,800,checkout
6159,801,fruit
6160,801,fruit
6161,801,dairy
6162,801,dairy
6163,801,dairy
6164,801,dairy
6165,801,dairy
6166,801,dairy
6167,801,dairy
6168,801,dairy
6169,801,dairy
6170,801,dairy
6171,801,dairy
6172,801,dairy
6173,801,dairy
6174,801,dairy
6175,801,dairy
6176,801,checkout
6177,802,drinks
6178,802,drinks
6179,802,drinks
6180,802,drinks
6181,802,checkout
6182,803,fruit
6183,803,fruit
6184,803,fruit
6185,803,fruit
6186,803,fruit
6187,803,fruit
6188,803,fruit
6189,803,checkout
6190,804,drinks
6191,804,drinks
6192,804,drinks
6193,804,spices
6194,804,dairy
6195,804,checkout
6196,805,fruit
6197,805,fruit
6198,805,fruit
6199,805,fruit
6200,805,fruit
6201,805,checkout
6202,806,fruit
6203,806,dairy
6204,806,dairy
6205,806,dairy
6206,806,dairy
6207,806,dairy
6208,806,dairy
6209,806,dairy
6210,806,dairy
6211,806,dairy
6212,806,dairy
6213,806,dairy
6214,806,dairy
6215,806,dairy
6216,806,dairy
6217,806,checkout
6218,807,dairy
6219,807,dairy
6220,807,dairy
6221,807,dairy
6222,807,dairy
6223,807,spices
6224,807,checkout
6225,808,spices
6226,808,drinks
6227,808,drinks
6228,808,checkout
6229,809,dairy
6230,809,dairy
6231,809,dairy
6232,809,dairy
6233,809,dairy
6234,809,drinks
6235,809,drinks
6236,809,drinks
6237,809,drinks
6238,809,checkout
6239,810,fruit
6240,810,fruit
6241,810,checkout
6242,811,fruit
6243,811,fruit
6244,811,drinks
6245,811,drinks
6246,811,drinks
6247,811,drinks
6248,811,spices
6249,811,dairy
6250,811,dairy
6251,811,drinks
6252,811,drinks
6253,811,checkout
6254,812,drinks
6255,812,checkout
6256,813,dairy
6257,813,dairy
6258,813,checkout
6259,814,spices
6260,814,drinks
6261,814,drinks
6262,814,drinks
6263,814,drinks
6264,814,dairy
6265,814,fruit
6266,814,checkout
6267,815,dairy
6268,815,dairy
6269,815,dairy
6270,815,spices
6271,815,spices
6272,815,checkout
6273,816,drinks
6274,816,fruit
6275,816,drinks
6276,816,drinks
6277,816,drinks
6278,816,drinks
6279,816,drinks
6280,816,spices
6281,816,spices
6282,816,spices
6283,816,fruit
6284,816,checkout
6285,817,fruit
6286,817,fruit
6287,817,fruit
6288,817,spices
6289,817,spices
6290,817,checkout
6291,818,fruit
6292,818,fruit
6293,818,fruit
6294,818,fruit
6295,818,drinks
6296,818,drinks
6297,818,checkout
6298,819,fruit
6299,819,fruit
6300,819,fruit
6301,819,checkout
6302,820,fruit
6303,820,fruit
6304,820,checkout
6305,821,fruit
6306,821,fruit
6307,821,fruit
6308,821,dairy
6309,821,dairy
6310,821,dairy
6311,821,drinks
6312,821,drinks
6313,821,drinks
6314,821,drinks
6315,821,drinks
6316,821,drinks
6317,821,checkout
6318,822,fruit
6319,822,fruit
6320,822,fruit
6321,822,fruit
6322,822,fruit
6323,822,checkout
6324,823,fruit
6325,823,fruit
6326,823,fruit
6327,823,fruit
6328,823,checkout
6329,824,fruit
6330,824,fruit
6331,824,fruit
6332,824,fruit
6333,824,checkout
6334,825,drinks
6335,825,checkout
6336,826,spices
6337,826,dairy
6338,826,dairy
6339,826,dairy
6340,826,fruit
6341,826,fruit
6342,826,fruit
6343,826,dairy
6344,826,dairy
6345,826,dairy
6346,826,dairy
6347,826,fruit
6348,826,fruit
6349,826,fruit
6350,826,checkout
6351,827,dairy
6352,827,dairy
6353,827,dairy
6354,827,dairy
6355,827,dairy
6356,827,dairy
6357,827,drinks
6358,827,checkout
6359,828,drinks
6360,828,drinks
6361,828,spices
6362,828,dairy
6363,828,dairy
6364,828,spices
6365,828,spices
6366,828,checkout
6367,829,spices
6368,829,spices
6369,829,drinks
6370,829,drinks
6371,829,drinks
6372,829,drinks
6373,829,drinks
6374,829,drinks
6375,829,drinks
6376,829,drinks
6377,829,checkout
6378,830,spices
6379,830,fruit
6380,830,checkout
6381,831,dairy
6382,831,drinks
6383,831,drinks
6384,831,drinks
6385,831,drinks
6386,831,fruit
6387,831,drinks
6388,831,drinks
6389,831,fruit
6390,831,checkout
6391,832,dairy
6392,832,dairy
6393,832,dairy
6394,832,checkout
6395,833,fruit
6396,833,fruit
6397,833,fruit
6398,833,fruit
6399,833,spices
6400,833,drinks
6401,833,fruit
6402,833,checkout
6403,834,dairy
6404,834,drinks
6405,834,drinks
6406,834,drinks
6407,834,checkout
6408,835,drinks
6409,835,drinks
6410,835,checkout
